[Connect DataFile][2.1]
Date:	4/21/2022
Time:	09:34:23
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:35.400	95.9	69.5	26.4	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:59:354		
000:00:35.600	95.5	69.5	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:59:554		
000:00:35.800	95.4	69.5	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:59:754		
000:00:36.000	95.4	69.5	26.4	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:59:954		
000:00:36.200	95.5	69.5	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:00:154		
000:00:36.400	95.7	69.5	26.4	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:00:354		
000:00:36.600	95.9	69.5	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:00:554		
000:00:36.800	96.0	69.5	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:00:754		
000:00:37.000	95.9	69.5	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:00:954		
000:00:37.200	95.9	69.5	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:01:154		
000:00:37.400	95.9	69.5	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:01:354		
000:00:37.600	95.7	69.5	26.4	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:01:554		
000:00:37.800	95.5	69.5	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:01:754		
000:00:38.000	95.5	69.6	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:01:954		
000:00:38.200	95.6	69.6	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:02:154		
000:00:38.400	95.6	69.6	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:02:354		
000:00:38.600	95.5	69.6	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:02:554		
000:00:38.800	95.4	69.6	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:35:02:754		
